201.0204082	-0.07812491	-0.04518527	-0.01224563	0.426078078	0.512262775	0.598447472	-0.642707811	-0.557448045	-0.472188279	-0.632373774	-0.608049715	-0.583725656	-0.015822688	0.051774312	0.119371313	-0.719012173	-0.659824028	-0.600635882
205.9183673	-0.087133359	-0.053761051	-0.020388743	0.41784638	0.504129489	0.590412599	-0.643207679	-0.55789054	-0.472573402	-0.639812508	-0.615102413	-0.590392318	-0.022957651	0.045124051	0.113205753	-0.719445507	-0.660226464	-0.601007422
210.8163265	-0.095440352	-0.061934547	-0.028428742	0.410143273	0.496380674	0.582618075	-0.643686183	-0.558315221	-0.472944258	-0.646765457	-0.621820244	-0.596875031	-0.02961027	0.038791868	0.107194005	-0.719860628	-0.660612112	-0.601363596
215.7142857	-0.103436991	-0.069732989	-0.036028986	0.402372611	0.488990148	0.575607686	-0.64414542	-0.558723137	-0.473300853	-0.65340683	-0.62822566	-0.60304449	-0.035841305	0.032756337	0.101353979	-0.720258659	-0.660981997	-0.601705335
220.6122449	-0.111131198	-0.077181163	-0.043231129	0.394955831	0.481934096	0.568912361	-0.64458653	-0.559115259	-0.473643989	-0.659761144	-0.634339309	-0.608917474	-0.042111713	0.026997757	0.096107227	-0.720632168	-0.661337066	-0.602041965
225.5102041	-0.118579909	-0.084301698	-0.050023487	0.387846841	0.475190787	0.562534734	-0.645010562	-0.559492485	-0.473974409	-0.665834017	-0.640180567	-0.614527118	-0.047784707	0.021497623	0.090779953	-0.720990059	-0.66167819	-0.602366322
230.4081633	-0.12560795	-0.091115491	-0.056623032	0.381070011	0.468740154	0.556410298	-0.645418204	-0.559855645	-0.474293086	-0.6715884	-0.645766942	-0.619945484	-0.053189469	0.016239231	0.085667931	-0.721330876	-0.662006173	-0.60268147
235.3061224	-0.13238602	-0.097641378	-0.062896737	0.374467385	0.462564131	0.550660877	-0.645808881	-0.560205509	-0.474602137	-0.677082096	-0.65111438	-0.625146663	-0.058585566	0.011207379	0.081000325	-0.721655632	-0.662321759	-0.602987885
240.2040816	-0.138806845	-0.103896764	-0.068986683	0.368462332	0.456646029	0.544829726	-0.646185247	-0.560542792	-0.474900338	-0.682439133	-0.656237467	-0.630035801	-0.063731663	0.006388169	0.076508001	-0.721968206	-0.662625636	-0.603283066
245.1020408	-0.14498734	-0.109897643	-0.074807947	0.362750361	0.450970516	0.539190671	-0.646548072	-0.56086816	-0.475188247	-0.687431919	-0.661149715	-0.634867511	-0.068693754	0.001768729	0.072231211	-0.722269271	-0.662918444	-0.603567617
250	-0.151047815	-0.115659352	-0.080270889	0.357323339	0.445522878	0.533722418	-0.646898075	-0.56118223	-0.475466385	-0.692378816	-0.665863291	-0.639347766	-0.073374622	-0.002662516	0.06804959	-0.722559449	-0.663200775	-0.603842101
